name;verse;movie
ELROND;Boromir;The Fellowship of the Ring
ELROND; Never before has anyone uttered words of that tongue here in Imladris;The Fellowship of the Ring
ELROND; You have only one choice. The Ring must be destroyed;The Fellowship of the Ring
ELROND;The Ring cannot be destroyed, Gimli, son of Gloin, by any craft that we here possess. The Ring was made in the fires of Mount Doom. Only there can it be unmade. It must be taken deep into Mordor and cast back into the firey chasm from whence it cameOne of you...... must do this;The Fellowship of the Ring
ELROND;Take her by the safest road. A ship lies anchored in the Grey Havens. It waits to carry her across the sea. The last journey of Arwen Und?miel;The Return of the King
ELROND;There is nothing for you here only death.;The Return of the King
ELROND;Arwen.;The Return of the King
ELROND;I looked into your future and I saw death.;The Return of the King
ELROND;Leithio i philinn!;The Fellowship of the Ring
ELROND;That future is almost gone.;The Return of the King
ELROND;Nothing is certain.;The Return of the King
ELROND;Your hands are cold. The life of the Eldar is leaving you;The Return of the King
ELROND;Tangado haid!;The Fellowship of the Ring
ELROND;Whether by the sword or the slow decay of time.Aragorn will die. And there will be no comfort for you.no comfort to ease the pain of his passing. He will come to death.an image of the splendor of the kings of Men.in glory undimmed before the breaking of the world.;The Two Towers
ELROND;But you, my daughter.you will linger on in darkness and in doubt.as nightfall in winter that comes without a star. Here you will dwell.bound to your grief under the fading trees. until all the world is changed.and the long years of your life are utterly spent.;The Two Towers
ELROND; You ride to war but not to victory. Sauron's armies ride on Minas Tirith, this you know. But in secret he sends another force, which will attack, from the river., A fleet of Corsair ships sails from the South. They will be in the city in two days. you're outnumbered Aragorn. You need more men.;The Return of the King
ELROND;They will answer to the King of Gondor. And?ril, the Flame of the West, forged from the shards of Narsil.;The Return of the King
ELROND;The man who can wield the power of this sword can summon to him an army more deadly than any that walks this earth. Put aside the Ranger. Become who you were born to be, nen i-Estel Edain;The Return of the King
ELROND;There are those that dwell in the mountain.;The Return of the King
embalmed. We shall burn like the heathen Kings of old Bring wood and oil;The Return of the King;
EOMER;Nooooooo!Noooooo;The Return of the King
EOMER;We cannot achieve victory through strength of arms.;The Return of the King
EOMER;Nooooo;The Return of the King
EOMER;Flank ready;The Return of the King
EOMER;The scouts report Minas Tirith is surrounded. The lower level's in flames. Everywhere, legions of the enemy advance;The Return of the King
EOMER;Prepare to move out!;The Return of the King
EOMER;Form up, move out! Form up, move out!;The Return of the King
EOMER;They grow nervous in the shadow of the mountain.;The Return of the King
EOMER;Stay out of the forest! Keep away from the trees;The Two Towers
EOMER;Not alone Rohirrim;The Two Towers
EOMER;To the king;The Two Towers
EOMER;Forward!;The Return of the King
EOMER;What business does an Elf, a Man and a Dwarf have in the Riddermark? Speak quickly;The Two Towers
EOMER;I would cut off your head, Dwarf.if it stood but a little higher from the ground.;The Two Towers
EOMER;Theoden no longer recognizes friend from foe Not even his own kinSaruman has poisoned the mind of the king.and claimed lordship over these lands. My company are those loyal to Rohan. And for that, we are banished. The White Wizard is cunning.He walks here and there, they say.as an old man hooded and cloaked. And everywhere, his spies slip past our nets.;The Two Towers
EOMER; Now is the hour, Riders of Rohan. Oaths you have taken. Now fulfil them all, to Lord and Land! Hah;The Return of the King
EOMER;Theodred. Find the king's son!;The Two Towers
EOMER;These Orcs are not from Mordor.;The Two Towers
EOMER;He's alive.;The Two Towers
EOMER;He was ambushed by Orcs.f we don't defend our country, Saruman will take it by force;The Two Towers
EOMER;The Uruks are destroyed. We slaughtered them during the night.;The Two Towers
EOMER;We left none alive. We piled the carcasses and burned them;The Two Towers
EOMER; am sorry.;The Two Towers
EOMER;Hasufel! Arod!May these horses bear you to better fortune than their former masters.,Farewell.;The Two Towers
EOMER;Look for your friends. But do not trust to hope.t has forsaken these lands We ride north;The Two Towers
EOMER;Orcs are roaming freely across our lands. Unchecked. Unchallenged. Killing at will. Orcs bearing the White Hand of Saruman;The Two Towers
EOMER;Warmongering?,How long is it since Saruman bought you? What was the promised price, Grima? When all the Men are dead, you will take your share of the treasure?;The Two Towers
EOMER;Too long have you watched my sister.Too long have you haunted her steps.;The Two Towers
EOMER;You have no authority here. Your orders mean nothing.;The Two Towers
EOMER;No pauses,no spills.;The Return of the King
EOMER;Drive them to the river.;The Return of the King
EOMER;Aim for the heads!;The Return of the King
EOMER;None who venture there ever return. That mountain is evil.;The Return of the King
EOMER; You should not encourage him.;The Return of the King
EOMER;I do not doubt his heart, only the reach of his arm.;The Return of the King
EOMER;You know as little of war as that Hobbit. When the fear takes him, and the blood and the screams and the horror of battle take hold. Do you think he would stand and fight? He would flee. And he would be right to do so., War is the province of men Eowyn.;The Return of the King
EOWYN;I will kill you if you touch him.;The Return of the King
EOWYN;The City has fallen silent.There is no warmth left in the sun.;The Return of the King
EOWYN;t grows so cold.;The Return of the King
EOWYN; am no man;The Return of the King
EOWYN;Merry;The Return of the King
EOWYN;No, no.I'm going to save you.;The Return of the King
EOWYN;No.;The Return of the King
EOWYN;Courage Merry. Courage for our friends;The Return of the King
EOWYN;Whatever happens, stay with me. I'll look after you;The Return of the King
EOWYN;Take heart Merry It will soon be over;The Return of the King
EOWYN;To battle;The Return of the King
EOWYN;Ride with me!;The Return of the King
EOWYN;You should not doubt him.;The Return of the King
EOWYN;Why should Merry be left behind? He has as much cause to go to war as you. Why can he not fight for those he loves?;The Return of the King
EOWYN;What other duty would you have me do my lord?;The Return of the King
EOWYN;Where is she? The woman who gave you that jewel.;The Two Towers
EOWYN;My lord?;The Two Towers
EOWYN;Women of this country learned long ago Those without swords can still die upon them. fear neither death nor pain.;The Two Towers
EOWYN;A cage. To stay behind bars until use and old age accept them. And all chance of valor has gone beyond recall or desire.;The Two Towers
EOWYN;I can fight.;The Two Towers
EOWYN; Make for the lower ground;The Two Towers
EOWYN;Stay together;The Two Towers
EOWYN;Where is the rest?;The Two Towers
EOWYN;Take it to the caves.;The Two Towers
EOWYN;;The Two Towers
EOWYN;They had no warning. They were unarmed. Now the Wild Men are moving through the Westfold, burning as they go. Rick, cot and tree.;The Two Towers
EOWYN;Gimli.?;The Two Towers
EOWYN;So few. So few of you have returned.;The Two Towers
EOWYN;Lord Aragorn.where is he?;The Two Towers
EOWYN;Sssh;The Two Towers
EOWYN;I made some stew.t isn't much, but it's hot;The Two Towers
EOWYN;Really?;The Two Towers
EOWYN;My uncle told me a strange thing. He said that you rode to war with Thengel, my grandfather. But he must be mistaken.;The Two Towers
EOWYN;Then you must be at least 60.;The Two Towers
EOWYN;Seventy?;
EOWYN;You are one of the Dunedain. A descendant of Numenor, blessed with long life.t was said that your race had passed into legend.;The Two Towers
EOWYN;I'm sorry. Please, eat.;The Two Towers
EOWYN;His name is Brego. He was my cousin's horse.;The Two Towers
EOWYN;I have heard of the magic of Elves.but I did not look for it in a Ranger from the North.You speak as one of their own.;The Two Towers
EOWYN;My lord, your son.he is dead My lord? Uncle? Will you not go to him? Will you do nothing?;The Two Towers
EOWYN;Theodred.;The Two Towers
EOWYN;Your son is badly wounded, my lord.;The Two Towers
EOWYN;Leave me alone, snake;The Two Towers
EOWYN;Your words are poison.;The Two Towers
EOWYN;West, Aragorn, hal;The Return of the King
EOWYN;You are both honourable men;The Return of the King
EOWYN; What time is it?;The Return of the King
EOWYN;Merry;The Return of the King
EOWYN;I dreamed I saw a great wave climbing over green lands and above the hills. I stood upon the brink. It was utterly dark in the abyss before my feet. A light shone behind me but I could not turn I could only stand there, waiting.;The Return of the King
EOWYN;There. A true esquire of Rohan.;The Return of the King
EOWYN;To the smithy, go!;The Return of the King
EOWYN;Why are you doing this? The war lies to the East. You cannot leave on the eve of battle. You cannot abandon the men.;The Return of the King
EOWYN;We need you here.;The Return of the King
EOWYN;Do you not know?;The Return of the King
EOWYN;Just to the encampment. it's tradition for the women of the court to farewell the men.,The men have found their captain. They will follow you into battle. Even to death. You have given us hope.;The Return of the King
EOWYN;Take the reins, pull him left... LEFT;The Return of the King
EOWYN;DEATH!;The Return of the King
EYE OF SAURON;Aragorn! Elessar!;The Return of the King
FARAMIR;t's just the damp of the first spring rain.;The Return of the King
FARAMIR; do not believe this darkness will endure.;The Return of the King
FARAMIR; It was well done. A generous deed should not be checked with cold counsel., You are to join the tower guard.;The Return of the King
FARAMIR;What would you have me do?;The Return of the King
FARAMIR;You wish now that our places had been exchanged. That I had died and Boromir had lived.;The Return of the King
FARAMIR;Tell the men to break cover. We ride for Minas Tirith.;The Return of the King
FARAMIR; Take cover! Nazgul! Fall back. Fall back to Minas Tirith!;The Return of the King
FARAMIR;This is the old sewer. Runs right under the river through to the edge of the city. You'll find cover in the woods there.;The Two Towers
FARAMIR;The Shire must truly be a great realm, Master Gamgee.where gardeners are held in high honor.;The Two Towers
FARAMIR;What road will you take once you reach the woods?;The Two Towers
FARAMIR;Cirith Ungol?;The Two Towers
FARAMIR;ls that its name?;The Two Towers
FARAMIR;Frodo.they say a dark terror dwells in the passes above Minas Morgul. You cannot go that way.;The Two Towers
FARAMIR; Go, Frodo. Go with the goodwill of all Men.;The Two Towers
FARAMIR;May death find you quickly if you bring them to harm.;The Two Towers
FARAMIR;Take them to my fatherTell him Faramir sends a mighty gift.A weapon that will change our fortunes, in this war;The Two Towers
FARAMIR;Nazgul;The Two Towers
FARAMIR;Stay here. Keep out of sightTake cover;The Two Towers
FARAMIR;I think at last we understand one another, Frodo Baggins;The Two Towers
FARAMIR;Then it is forfeit. Release them.;The Two Towers
FARAMIR;Hurry.;The Two Towers
FARAMIR;Good speech. Nice and short.;The Two Towers
FARAMIR;He's here.;The Two Towers
FARAMIR;I would have done, but our numbers were too few.;The Two Towers
